user_id,signup_date,country,channel_src,device_type,device_id_hash,kyc_score,risk_tier
3067,2024-02-19,SG,ads,ios,5928616,0.843,low
3068,2024-02-12,ID,organic,web,5179314,0.6,low
3069,2024-01-09,SG,social,android,2088078,0.734,low
3070,2024-01-05,VN,ads,web,4946836,0.703,low
3071,2024-01-26,ID,referral,web,4006161,0.577,low
3072,2024-01-29,ID,social,android,6020662,0.593,high
3073,2024-01-15,SG,organic,android,3991225,0.769,medium
3074,2024-02-16,ID,organic,ios,5401293,0.767,low
3075,2024-02-04,VN,organic,android,9581482,0.635,low
3076,2024-02-14,ID,referral,android,5092498,0.762,low
3077,2024-01-07,SG,organic,android,7597108,0.653,medium
3078,2024-02-18,SG,organic,ios,3949171,0.946,medium
3079,2024-01-13,VN,ads,android,7066287,0.735,low
3080,2024-01-27,VN,social,web,5039787,0.915,low
3081,2024-01-27,SG,social,ios,7626586,0.496,low
3082,2024-02-19,MY,organic,android,2597249,0.798,medium
3083,2024-01-17,SG,social,android,8505915,0.839,low
3084,2024-01-15,ID,organic,android,2717799,0.729,high
3085,2024-01-21,SG,social,web,2527491,0.669,low
3086,2024-01-22,PH,ads,android,7194594,0.727,high
3087,2024-01-11,VN,ads,ios,3665612,0.861,low
3088,2024-01-11,SG,social,android,9681137,0.568,medium
3089,2024-01-14,ID,organic,android,7134360,0.855,medium
3090,2024-01-29,SG,organic,ios,2911515,0.798,low
3091,2024-01-21,SG,referral,android,9761150,0.711,medium
3092,2024-01-24,SG,organic,android,9216467,0.717,low
3093,2024-02-13,SG,organic,android,3654984,0.759,medium
3094,2024-01-15,VN,organic,android,6630138,0.999,low
3095,2024-02-24,SG,organic,android,4969738,0.802,low
3096,2024-02-15,PH,ads,android,5322137,0.609,medium
3097,2024-01-11,SG,ads,android,9654204,0.685,low
3098,2024-01-19,ID,organic,ios,4557280,0.578,medium
3099,2024-01-12,ID,referral,android,9157997,0.467,medium
3100,2024-01-17,VN,organic,web,7212804,0.576,medium
3101,2024-01-22,SG,organic,android,1828965,0.768,low
3102,2024-01-08,SG,organic,android,5894717,0.941,low
3103,2024-01-01,MY,ads,web,4512628,0.899,low
3104,2024-01-27,MY,organic,ios,9797446,0.577,high
3105,2024-02-12,MY,ads,ios,2758584,0.63,low
3106,2024-01-19,SG,organic,ios,1544457,0.609,low
3107,2024-02-21,SG,ads,android,4992975,0.363,low
3108,2024-01-23,PH,organic,ios,1528741,0.725,medium
3109,2024-02-24,MY,organic,android,5498735,0.87,medium
3110,2024-01-15,MY,referral,android,8777281,0.712,medium
3111,2024-02-02,SG,referral,ios,5441392,0.56,medium
3112,2024-02-15,SG,social,android,1481467,0.623,low
3113,2024-01-04,VN,organic,ios,8763170,0.701,low
3114,2024-02-25,MY,organic,android,9166321,0.866,low
3115,2024-01-22,SG,ads,ios,7849093,0.723,high
3116,2024-01-30,VN,ads,ios,8004228,0.845,low
3117,2024-02-07,ID,ads,ios,3035851,0.738,low
3118,2024-02-08,SG,ads,android,2011866,0.786,medium
3119,2024-01-02,ID,organic,ios,6965388,0.609,low
3120,2024-02-22,MY,referral,android,3976866,0.647,medium
3121,2024-02-07,ID,organic,android,1459464,0.562,high
3122,2024-02-29,ID,organic,android,7540964,0.84,medium
3123,2024-01-29,MY,organic,ios,7684782,0.706,medium
3124,2024-02-06,SG,ads,android,6192746,0.21,medium
3125,2024-01-27,VN,organic,ios,2550042,0.822,medium
3126,2024-02-23,ID,organic,android,9180599,0.896,low
3127,2024-02-19,ID,organic,android,4587861,0.628,low
3128,2024-02-24,MY,ads,android,6666735,0.822,low
3129,2024-01-31,MY,social,ios,5698284,0.719,medium
3130,2024-02-17,ID,organic,android,6361295,0.432,high
3131,2024-01-22,MY,organic,android,9031778,1.0,medium
3132,2024-01-28,VN,ads,ios,6133340,0.719,low
3133,2024-02-15,PH,ads,android,3528693,0.78,low
3134,2024-01-05,PH,organic,ios,4654498,0.656,medium
3135,2024-02-12,SG,social,web,3386263,0.706,medium
3136,2024-01-01,ID,ads,android,6752634,0.774,medium
3137,2024-02-04,ID,organic,ios,5791109,0.594,high
3138,2024-01-29,SG,social,ios,9757449,1.0,low
3139,2024-01-29,PH,organic,android,1213546,0.876,low
3140,2024-01-30,SG,organic,android,9749311,0.828,low
3141,2024-01-30,SG,organic,ios,3505812,0.729,medium
3142,2024-01-25,SG,organic,ios,1997901,0.636,low
3143,2024-01-28,SG,social,android,3342435,0.905,low
3144,2024-02-04,SG,ads,ios,5100155,0.842,low
3145,2024-02-15,MY,referral,ios,7745431,0.69,low
3146,2024-02-03,ID,ads,android,6331011,0.587,medium
3147,2024-02-08,SG,referral,android,3061462,0.514,medium
3148,2024-02-20,SG,referral,android,7443324,0.754,low
3149,2024-02-29,PH,referral,ios,1346740,0.713,low
3150,2024-01-07,SG,social,android,3704671,0.928,low
3151,2024-02-12,ID,referral,android,9649192,0.899,low
3152,2024-01-14,ID,ads,android,9846415,0.756,low
3153,2024-01-12,ID,ads,web,3846403,0.738,high
3154,2024-02-17,PH,organic,ios,4737323,0.577,low
3155,2024-01-05,MY,organic,android,4180071,0.909,medium
3156,2024-02-20,VN,organic,web,4965548,0.741,low
3157,2024-02-16,PH,referral,ios,2696392,0.841,low
3158,2024-02-29,SG,referral,web,8020638,0.927,low
3159,2024-02-10,SG,social,android,6867694,0.665,low
3160,2024-02-22,SG,organic,ios,6292450,0.626,medium
3161,2024-01-08,ID,referral,ios,7971077,1.0,low
3162,2024-02-23,ID,referral,ios,9140859,0.839,low
3163,2024-01-10,SG,social,web,8682101,0.708,medium
3164,2024-01-19,SG,referral,web,1957300,0.936,low
3165,2024-01-08,ID,ads,android,7907801,0.704,medium
3166,2024-01-25,MY,ads,ios,1492022,0.799,medium
3167,2024-02-14,MY,social,android,7417443,0.665,low
3168,2024-01-17,VN,referral,android,9488312,0.747,low
3169,2024-02-19,SG,referral,ios,9384280,0.709,medium
3170,2024-02-06,ID,referral,ios,5013910,0.637,medium
3171,2024-02-07,VN,referral,android,9734197,0.786,high
3172,2024-02-26,MY,referral,android,2945407,0.654,medium
3173,2024-01-26,ID,social,android,9286792,0.836,low
3174,2024-01-21,ID,social,android,5684082,0.704,low
3175,2024-02-29,SG,organic,ios,8135650,0.492,high
3176,2024-02-03,PH,ads,ios,9977006,0.843,medium
3177,2024-02-06,MY,ads,android,7898249,0.846,low
3178,2024-01-18,ID,organic,android,9988687,1.0,low
3179,2024-01-13,ID,referral,ios,4915965,0.753,low
3180,2024-01-11,ID,referral,web,9668573,0.777,medium
3181,2024-01-14,SG,organic,android,8327538,0.822,low
3182,2024-01-12,PH,organic,ios,2409372,0.903,low
3183,2024-02-14,ID,organic,ios,4355985,0.894,low
3184,2024-01-04,SG,referral,web,8652944,0.798,medium
3185,2024-02-07,ID,organic,android,6556001,0.745,low
3186,2024-02-26,VN,ads,ios,2117894,0.876,low
3187,2024-02-15,ID,organic,android,6356647,0.739,medium
3188,2024-01-25,ID,organic,ios,4211391,0.557,low
3189,2024-01-04,MY,organic,android,2033904,0.525,medium
3190,2024-02-20,PH,referral,android,2604947,0.706,high
3191,2024-01-01,MY,social,android,2853562,0.768,low
3192,2024-02-10,PH,ads,android,4204186,1.0,medium
3193,2024-02-10,SG,ads,android,9057781,0.732,low
3194,2024-01-12,VN,organic,ios,3231600,0.757,low
3195,2024-02-14,VN,ads,web,1444090,0.689,low
3196,2024-01-11,ID,organic,ios,9071239,0.843,low
3197,2024-01-14,MY,ads,ios,5423188,0.792,medium
3198,2024-02-18,SG,ads,web,9889666,0.654,medium
3199,2024-02-28,ID,referral,web,3758946,0.598,medium
3200,2024-01-16,SG,ads,android,2564151,0.69,low
3201,2024-02-25,SG,referral,android,8741296,0.623,medium
3202,2024-02-24,VN,organic,ios,2167006,0.715,low
3203,2024-02-16,SG,organic,android,7639460,0.771,medium
3204,2024-01-09,ID,ads,ios,2479360,0.675,medium
3205,2024-01-18,SG,ads,ios,8658550,0.968,low
3206,2024-02-10,ID,organic,android,6091195,0.924,medium
3207,2024-02-29,ID,referral,web,2260925,0.716,medium
3208,2024-02-18,SG,social,web,8938724,0.605,low
3209,2024-01-26,MY,ads,web,3512629,0.746,medium
3210,2024-01-15,VN,ads,android,7709505,0.73,medium
3211,2024-02-27,ID,ads,ios,2666661,0.741,medium
3212,2024-01-17,VN,referral,ios,4798510,0.69,medium
3213,2024-01-21,MY,ads,android,3309492,0.593,medium
3214,2024-02-27,MY,ads,ios,9631487,0.755,high
3215,2024-02-03,SG,social,android,2036775,0.697,low
3216,2024-01-16,SG,social,android,5846879,0.711,low
3217,2024-01-01,PH,organic,web,3425463,0.764,low
3218,2024-01-26,ID,ads,android,8063531,0.74,low
3219,2024-02-29,ID,organic,android,5972797,0.761,medium
3220,2024-01-26,PH,ads,android,5499927,0.69,low
3221,2024-02-11,SG,organic,android,8248881,0.804,low
3222,2024-01-16,PH,referral,ios,6996160,0.642,low
3223,2024-02-16,SG,ads,android,6914414,0.587,medium
3224,2024-02-16,VN,social,android,4387488,0.617,medium
3225,2024-02-06,SG,organic,ios,3087463,0.648,low
3226,2024-02-16,SG,referral,android,1472957,0.557,low
3227,2024-02-04,MY,ads,web,6017460,0.496,high
3228,2024-01-23,SG,organic,ios,6513552,0.826,low
3229,2024-02-14,VN,ads,android,3164795,0.941,low
3230,2024-02-20,MY,referral,ios,3599688,0.834,low
3231,2024-02-20,SG,ads,android,1515428,0.678,low
3232,2024-01-13,SG,organic,web,5955730,0.493,high
3233,2024-02-10,VN,referral,ios,9512501,0.779,medium
3234,2024-01-01,MY,referral,android,6862721,0.509,medium
3235,2024-02-04,PH,organic,android,1638058,0.737,medium
3236,2024-02-04,SG,organic,ios,5065410,0.63,low
3237,2024-01-22,VN,organic,android,9269086,0.408,high
3238,2024-02-29,ID,organic,web,2413607,0.972,low
3239,2024-02-22,MY,organic,web,3350430,0.562,low
3240,2024-01-03,ID,ads,android,8246617,0.697,medium
3241,2024-01-13,SG,organic,ios,7072085,0.731,medium
3242,2024-01-13,VN,ads,ios,2552084,0.679,low
3243,2024-02-23,VN,organic,ios,1061919,0.82,high
3244,2024-02-01,ID,organic,android,2163919,0.639,medium
3245,2024-02-13,VN,ads,android,6029092,0.807,low
3246,2024-02-18,SG,referral,android,3856210,0.798,low
3247,2024-02-16,SG,referral,android,2576562,0.543,low
3248,2024-01-06,SG,organic,ios,1523829,0.785,medium
3249,2024-01-09,ID,social,web,1809192,0.592,low
3250,2024-01-24,SG,ads,ios,4179011,0.575,medium
3251,2024-01-21,ID,ads,ios,3069659,0.794,medium
3252,2024-02-14,SG,ads,android,7818290,0.689,low
3253,2024-01-10,MY,organic,ios,7787567,0.806,low
3254,2024-01-23,PH,ads,ios,8112717,0.807,low
3255,2024-01-15,MY,social,web,7417402,0.536,medium
3256,2024-01-12,SG,organic,web,5110494,0.861,low
3257,2024-01-11,PH,organic,android,2658088,0.793,low
3258,2024-01-12,SG,organic,ios,2652711,0.662,low
3259,2024-02-03,PH,organic,ios,6605522,0.73,high
3260,2024-01-25,ID,referral,ios,9763693,0.865,low
3261,2024-01-27,ID,organic,ios,7847775,0.702,medium
3262,2024-01-29,SG,referral,web,8414378,1.0,low
3263,2024-02-14,PH,organic,ios,8534016,0.974,low
3264,2024-02-21,VN,organic,android,1047169,0.768,medium
3265,2024-02-01,MY,organic,ios,9191053,0.716,low
3266,2024-02-08,VN,referral,android,6463120,0.722,medium
3267,2024-02-14,VN,organic,ios,8824052,0.66,medium
3268,2024-02-11,SG,organic,ios,9507279,0.769,low
3269,2024-01-09,MY,ads,ios,2166889,0.853,low
3270,2024-02-28,SG,organic,web,9362918,0.548,low
3271,2024-01-10,ID,ads,android,5877272,0.846,low
3272,2024-01-25,SG,social,android,4594880,0.89,low
3273,2024-02-09,VN,ads,ios,9715880,0.836,low
3274,2024-01-25,MY,organic,android,6502186,0.731,low
3275,2024-01-15,SG,ads,android,6841321,0.83,low
3276,2024-02-25,ID,ads,android,6546980,0.945,low
3277,2024-01-05,ID,organic,android,6683970,0.741,low
3278,2024-01-15,MY,referral,web,7569984,0.754,low
3279,2024-02-29,VN,ads,web,4179210,1.0,low
3280,2024-02-13,SG,ads,web,9473475,0.796,low
3281,2024-01-06,ID,ads,android,7071190,0.599,medium
3282,2024-02-15,ID,organic,ios,5198110,0.881,low
3283,2024-02-28,ID,social,ios,5356349,0.81,low
3284,2024-01-06,ID,organic,ios,1555514,0.652,low
3285,2024-01-25,SG,referral,ios,1805073,0.584,medium
3286,2024-01-29,SG,organic,android,7497787,0.786,medium
3287,2024-01-08,ID,organic,android,4404773,0.741,low
3288,2024-01-13,VN,referral,android,9515182,0.563,medium
3289,2024-01-11,SG,ads,android,4835475,0.737,low
3290,2024-01-12,SG,social,web,8835253,0.727,medium
3291,2024-01-25,MY,organic,ios,7476577,0.741,medium
3292,2024-01-28,VN,organic,ios,1220492,0.824,low
3293,2024-01-15,ID,social,android,4001403,0.486,high
3294,2024-01-18,SG,organic,android,8943658,0.583,medium
3295,2024-01-12,MY,social,android,8124668,0.677,low
3296,2024-02-17,ID,social,web,2325591,0.949,low
3297,2024-01-13,MY,ads,ios,3075147,1.0,low
3298,2024-02-24,SG,organic,android,9809433,0.751,high
3299,2024-02-02,SG,referral,web,5201847,0.757,low
3300,2024-02-18,SG,ads,android,7671638,0.383,medium
3301,2024-02-08,MY,referral,android,5378733,0.886,low
3302,2024-01-16,ID,ads,ios,2135382,0.817,low
3303,2024-02-06,SG,ads,ios,6079419,0.792,low
3304,2024-01-17,ID,organic,ios,1906923,0.563,low
3305,2024-01-08,PH,referral,android,9318964,1.0,low
3306,2024-01-16,SG,referral,android,3500924,0.978,low
3307,2024-01-17,MY,organic,web,8512532,0.794,low
3308,2024-01-09,MY,ads,android,3065089,0.899,low
3309,2024-01-02,ID,organic,ios,1658878,0.758,low
3310,2024-02-26,VN,ads,android,1036247,0.873,low
3311,2024-01-31,PH,ads,ios,1968563,0.554,high
3312,2024-01-25,SG,organic,android,9013129,0.409,medium
3313,2024-02-25,SG,organic,ios,1896480,0.56,low
3314,2024-01-14,SG,ads,android,2138249,0.629,low
3315,2024-01-25,SG,ads,web,2965558,0.653,medium
3316,2024-02-20,ID,organic,ios,9904301,0.817,low
3317,2024-02-07,VN,ads,android,8310896,0.711,medium
3318,2024-01-24,PH,social,android,3375294,0.746,low
3319,2024-01-16,SG,organic,ios,4876017,0.572,low
3320,2024-01-03,ID,ads,ios,6170076,0.559,low
3321,2024-01-06,SG,social,android,3490491,0.756,low
3322,2024-01-10,ID,organic,ios,7285450,0.669,low
3323,2024-02-17,SG,referral,ios,3402619,0.751,medium
3324,2024-02-08,VN,organic,android,3710635,0.832,medium
3325,2024-01-27,PH,organic,android,9268603,0.996,medium
3326,2024-02-16,SG,organic,ios,5103715,0.747,medium
3327,2024-01-10,MY,organic,web,9294875,1.0,medium
3328,2024-01-13,ID,organic,web,7956398,0.811,low
3329,2024-01-24,PH,ads,web,3818768,0.853,medium
3330,2024-02-25,ID,organic,android,1581576,0.908,low
3331,2024-02-06,SG,ads,ios,2341020,0.858,low
3332,2024-02-21,MY,referral,ios,4255290,0.63,low
3333,2024-01-15,SG,organic,web,7765400,0.912,low
3334,2024-02-20,ID,social,web,8109863,0.694,medium
3335,2024-01-05,SG,ads,android,4639553,0.795,low
3336,2024-01-14,MY,organic,android,3987713,0.77,medium
3337,2024-02-01,PH,organic,android,7459276,0.922,low
3338,2024-01-04,SG,organic,android,1533413,0.809,low
3339,2024-02-21,ID,referral,ios,4651085,0.542,medium
3340,2024-02-22,MY,organic,android,2689765,1.0,low
3341,2024-02-02,SG,organic,android,4558204,0.875,medium
3342,2024-01-19,ID,referral,android,6838152,0.667,low
3343,2024-01-06,MY,ads,android,8662735,0.579,low
3344,2024-02-07,ID,organic,android,2539992,0.892,low
3345,2024-02-02,PH,referral,ios,2915322,0.597,high
3346,2024-02-15,ID,ads,ios,3059083,0.87,low
3347,2024-02-06,MY,organic,ios,4669488,0.91,low
3348,2024-01-08,SG,referral,ios,1047567,0.653,medium
3349,2024-01-08,SG,ads,ios,7550059,0.639,medium
3350,2024-02-16,SG,organic,android,3164591,0.679,medium
3351,2024-01-10,VN,organic,android,6081445,0.602,medium
3352,2024-02-26,PH,referral,android,9309765,0.784,low
3353,2024-01-07,PH,organic,android,1630598,0.806,low
3354,2024-02-13,SG,organic,android,9101005,0.859,low
3355,2024-02-28,ID,organic,ios,2599916,0.625,low
3356,2024-01-27,PH,ads,android,4520831,0.876,low
3357,2024-01-04,MY,ads,ios,2355071,0.602,medium
3358,2024-02-22,SG,ads,ios,1333552,0.876,low
3359,2024-01-12,PH,ads,android,3525802,0.527,medium
3360,2024-02-01,SG,ads,web,6467751,0.985,medium
3361,2024-02-29,SG,organic,ios,4379474,0.672,medium
3362,2024-02-14,VN,organic,android,6649570,0.84,low
3363,2024-01-03,ID,ads,ios,7651339,0.852,low
3364,2024-02-19,ID,organic,ios,6559651,0.56,high
3365,2024-01-10,ID,ads,web,7090337,0.875,medium
3366,2024-02-14,VN,organic,android,3664050,0.667,high
3367,2024-02-07,SG,social,android,8299324,0.704,medium
3368,2024-01-18,PH,organic,web,1215082,0.649,low
3369,2024-01-26,SG,ads,android,6238455,0.992,low
3370,2024-01-08,SG,organic,ios,1289402,0.575,medium
3371,2024-02-29,ID,organic,android,6672291,0.815,medium
3372,2024-01-15,ID,ads,android,8010311,0.656,medium
3373,2024-01-19,SG,social,android,9112965,0.914,medium
3374,2024-01-31,ID,organic,android,5779931,1.0,low
3375,2024-02-10,MY,ads,android,8286291,0.655,medium
3376,2024-01-31,ID,organic,ios,3440642,0.771,low
3377,2024-01-31,MY,organic,android,3609322,0.692,low
3378,2024-02-04,PH,organic,ios,9230764,0.906,low
3379,2024-02-21,ID,social,ios,5935996,0.713,low
3380,2024-01-24,ID,social,android,8958928,0.886,medium
3381,2024-02-19,ID,ads,android,5606398,0.69,low
3382,2024-02-17,ID,ads,web,8345373,1.0,low
3383,2024-02-27,SG,organic,android,2588798,0.421,medium
3384,2024-02-24,SG,organic,android,6596354,0.807,low
3385,2024-02-17,SG,organic,ios,2874252,0.748,medium
3386,2024-01-15,ID,ads,android,6534800,0.743,medium
3387,2024-02-16,VN,social,ios,5409148,0.793,medium
3388,2024-02-14,ID,organic,android,5776825,0.759,medium
3389,2024-01-18,ID,referral,android,9177418,0.783,medium
3390,2024-02-10,ID,referral,ios,2648823,0.811,medium
3391,2024-01-16,MY,ads,web,7535929,1.0,low
3392,2024-02-01,ID,ads,android,7545912,0.335,high
3393,2024-02-17,ID,ads,android,3817103,1.0,low
3394,2024-01-12,MY,social,android,5686658,1.0,low
3395,2024-01-21,SG,organic,android,9113617,0.487,low
3396,2024-02-17,ID,referral,android,5914058,0.757,medium
3397,2024-01-28,ID,organic,ios,2253092,0.956,medium
3398,2024-02-27,PH,organic,web,7195811,0.888,medium
3399,2024-01-01,VN,social,android,2025007,1.0,medium
3400,2024-02-13,PH,organic,android,4348112,0.806,low
3401,2024-02-18,ID,referral,android,8546314,0.445,high
3402,2024-02-25,SG,organic,ios,7339506,0.946,low
3403,2024-01-10,ID,ads,android,7084796,0.845,low
3404,2024-02-29,PH,ads,android,3233536,0.97,low
3405,2024-01-24,VN,ads,android,1153341,0.52,low
3406,2024-01-22,PH,referral,ios,8789394,0.568,medium
3407,2024-01-22,SG,organic,android,3129373,0.752,low
3408,2024-02-08,MY,organic,web,9874641,0.95,low
3409,2024-02-09,PH,ads,web,3857064,0.992,low
3410,2024-01-29,MY,organic,android,6326532,0.641,low
3411,2024-01-05,MY,referral,android,7390378,0.689,medium
3412,2024-02-29,ID,organic,android,4434458,1.0,low
3413,2024-01-14,MY,social,ios,8165726,0.667,low
3414,2024-01-06,SG,ads,android,3594987,0.851,low
3415,2024-02-05,SG,ads,android,5026395,0.682,low
3416,2024-01-25,PH,organic,ios,9034521,0.821,medium
3417,2024-02-06,VN,ads,android,3801800,0.62,high
3418,2024-02-22,PH,organic,ios,3940330,0.624,medium
3419,2024-01-06,SG,referral,android,1809689,0.694,low
3420,2024-01-18,SG,ads,android,8326499,0.668,medium
3421,2024-01-31,SG,social,web,1594847,0.704,medium
3422,2024-02-17,PH,ads,ios,4677216,0.829,low
3423,2024-02-06,MY,organic,ios,3538046,1.0,low
3424,2024-01-23,VN,organic,android,8917372,0.661,high
3425,2024-02-06,SG,organic,android,5248871,0.602,medium
3426,2024-02-28,ID,ads,ios,4886498,0.751,low
3427,2024-01-29,PH,social,android,5746046,0.622,medium
3428,2024-02-23,SG,social,web,6201419,0.505,high
3429,2024-02-16,VN,organic,android,2965223,0.91,low
3430,2024-01-19,ID,organic,ios,2103839,0.762,medium
3431,2024-01-15,SG,organic,ios,2584450,0.777,low
3432,2024-02-16,SG,organic,android,9779990,0.461,low
3433,2024-01-13,PH,organic,android,1405608,0.662,medium
3434,2024-01-21,MY,organic,web,6066845,0.538,low
3435,2024-01-15,PH,social,ios,1965476,0.747,medium
3436,2024-02-06,PH,organic,android,6574209,0.77,high
3437,2024-01-18,ID,ads,web,8342401,0.77,high
3438,2024-02-09,PH,social,ios,2129091,0.65,low
3439,2024-02-26,VN,ads,web,4519020,0.622,low
3440,2024-02-19,SG,ads,android,7214928,0.721,low
3441,2024-02-26,PH,social,android,1521369,0.804,low
3442,2024-01-02,SG,ads,android,4838095,0.663,low
3443,2024-01-28,SG,ads,android,8155475,0.609,low
3444,2024-01-14,ID,organic,web,4808452,0.616,medium
3445,2024-02-25,PH,referral,ios,8113877,0.651,low
3446,2024-02-12,SG,ads,android,5259558,0.682,medium
3447,2024-01-20,ID,organic,ios,1960668,0.585,medium
3448,2024-02-03,MY,ads,ios,5823368,0.683,low
3449,2024-02-06,SG,organic,android,4693656,0.935,low
3450,2024-01-30,PH,organic,android,8231385,0.706,low
3451,2024-01-29,VN,ads,android,8546510,0.564,medium
3452,2024-01-04,SG,social,ios,4077366,0.411,medium
3453,2024-01-28,SG,organic,ios,9162643,1.0,medium
3454,2024-01-21,VN,referral,ios,8926601,0.921,low
3455,2024-02-19,SG,social,ios,5356304,0.793,low
3456,2024-02-21,SG,social,ios,1997272,0.924,low
3457,2024-02-15,VN,referral,android,7400308,0.829,low
3458,2024-01-02,PH,organic,ios,5775043,0.739,low
3459,2024-02-20,MY,referral,web,6932590,0.564,high
3460,2024-01-24,ID,organic,ios,7102693,1.0,low
3461,2024-01-25,VN,ads,android,7882059,0.684,low
3462,2024-02-26,MY,organic,ios,9733479,0.693,medium
3463,2024-02-22,MY,organic,ios,3901157,0.756,low
